ID,Acquisition_date,Split,SAR,B8,RGB,MASK,DEM
Jan_2020_313,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_313,/mnt/d/repos/toushka/patches/b8/Jan_2020_313,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_313,/mnt/d/repos/toushka/patches/mask/Jan_2020_313,/mnt/d/repos/toushka/patches/dem/DEM_313
Jan_2020_314,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_314,/mnt/d/repos/toushka/patches/b8/Jan_2020_314,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_314,/mnt/d/repos/toushka/patches/mask/Jan_2020_314,/mnt/d/repos/toushka/patches/dem/DEM_314
Jan_2020_315,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_315,/mnt/d/repos/toushka/patches/b8/Jan_2020_315,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_315,/mnt/d/repos/toushka/patches/mask/Jan_2020_315,/mnt/d/repos/toushka/patches/dem/DEM_315
Jan_2020_316,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_316,/mnt/d/repos/toushka/patches/b8/Jan_2020_316,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_316,/mnt/d/repos/toushka/patches/mask/Jan_2020_316,/mnt/d/repos/toushka/patches/dem/DEM_316
Jan_2020_317,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_317,/mnt/d/repos/toushka/patches/b8/Jan_2020_317,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_317,/mnt/d/repos/toushka/patches/mask/Jan_2020_317,/mnt/d/repos/toushka/patches/dem/DEM_317
Jan_2020_318,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_318,/mnt/d/repos/toushka/patches/b8/Jan_2020_318,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_318,/mnt/d/repos/toushka/patches/mask/Jan_2020_318,/mnt/d/repos/toushka/patches/dem/DEM_318
Jan_2020_319,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_319,/mnt/d/repos/toushka/patches/b8/Jan_2020_319,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_319,/mnt/d/repos/toushka/patches/mask/Jan_2020_319,/mnt/d/repos/toushka/patches/dem/DEM_319
Jan_2020_320,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_320,/mnt/d/repos/toushka/patches/b8/Jan_2020_320,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_320,/mnt/d/repos/toushka/patches/mask/Jan_2020_320,/mnt/d/repos/toushka/patches/dem/DEM_320
Jan_2020_321,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_321,/mnt/d/repos/toushka/patches/b8/Jan_2020_321,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_321,/mnt/d/repos/toushka/patches/mask/Jan_2020_321,/mnt/d/repos/toushka/patches/dem/DEM_321
Jan_2020_322,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_322,/mnt/d/repos/toushka/patches/b8/Jan_2020_322,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_322,/mnt/d/repos/toushka/patches/mask/Jan_2020_322,/mnt/d/repos/toushka/patches/dem/DEM_322
Jan_2020_323,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_323,/mnt/d/repos/toushka/patches/b8/Jan_2020_323,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_323,/mnt/d/repos/toushka/patches/mask/Jan_2020_323,/mnt/d/repos/toushka/patches/dem/DEM_323
Jan_2020_324,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_324,/mnt/d/repos/toushka/patches/b8/Jan_2020_324,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_324,/mnt/d/repos/toushka/patches/mask/Jan_2020_324,/mnt/d/repos/toushka/patches/dem/DEM_324
Jan_2020_325,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_325,/mnt/d/repos/toushka/patches/b8/Jan_2020_325,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_325,/mnt/d/repos/toushka/patches/mask/Jan_2020_325,/mnt/d/repos/toushka/patches/dem/DEM_325
Jan_2020_326,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_326,/mnt/d/repos/toushka/patches/b8/Jan_2020_326,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_326,/mnt/d/repos/toushka/patches/mask/Jan_2020_326,/mnt/d/repos/toushka/patches/dem/DEM_326
Jan_2020_327,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_327,/mnt/d/repos/toushka/patches/b8/Jan_2020_327,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_327,/mnt/d/repos/toushka/patches/mask/Jan_2020_327,/mnt/d/repos/toushka/patches/dem/DEM_327
Jan_2020_328,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_328,/mnt/d/repos/toushka/patches/b8/Jan_2020_328,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_328,/mnt/d/repos/toushka/patches/mask/Jan_2020_328,/mnt/d/repos/toushka/patches/dem/DEM_328
Jan_2020_329,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_329,/mnt/d/repos/toushka/patches/b8/Jan_2020_329,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_329,/mnt/d/repos/toushka/patches/mask/Jan_2020_329,/mnt/d/repos/toushka/patches/dem/DEM_329
Jan_2020_330,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_330,/mnt/d/repos/toushka/patches/b8/Jan_2020_330,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_330,/mnt/d/repos/toushka/patches/mask/Jan_2020_330,/mnt/d/repos/toushka/patches/dem/DEM_330
Jan_2020_331,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_331,/mnt/d/repos/toushka/patches/b8/Jan_2020_331,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_331,/mnt/d/repos/toushka/patches/mask/Jan_2020_331,/mnt/d/repos/toushka/patches/dem/DEM_331
Jan_2020_332,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_332,/mnt/d/repos/toushka/patches/b8/Jan_2020_332,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_332,/mnt/d/repos/toushka/patches/mask/Jan_2020_332,/mnt/d/repos/toushka/patches/dem/DEM_332
Jan_2020_333,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_333,/mnt/d/repos/toushka/patches/b8/Jan_2020_333,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_333,/mnt/d/repos/toushka/patches/mask/Jan_2020_333,/mnt/d/repos/toushka/patches/dem/DEM_333
Jan_2020_334,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_334,/mnt/d/repos/toushka/patches/b8/Jan_2020_334,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_334,/mnt/d/repos/toushka/patches/mask/Jan_2020_334,/mnt/d/repos/toushka/patches/dem/DEM_334
Jan_2020_335,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_335,/mnt/d/repos/toushka/patches/b8/Jan_2020_335,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_335,/mnt/d/repos/toushka/patches/mask/Jan_2020_335,/mnt/d/repos/toushka/patches/dem/DEM_335
Jan_2020_336,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_336,/mnt/d/repos/toushka/patches/b8/Jan_2020_336,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_336,/mnt/d/repos/toushka/patches/mask/Jan_2020_336,/mnt/d/repos/toushka/patches/dem/DEM_336
Jan_2020_337,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_337,/mnt/d/repos/toushka/patches/b8/Jan_2020_337,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_337,/mnt/d/repos/toushka/patches/mask/Jan_2020_337,/mnt/d/repos/toushka/patches/dem/DEM_337
Jan_2020_338,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_338,/mnt/d/repos/toushka/patches/b8/Jan_2020_338,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_338,/mnt/d/repos/toushka/patches/mask/Jan_2020_338,/mnt/d/repos/toushka/patches/dem/DEM_338
Jan_2020_339,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_339,/mnt/d/repos/toushka/patches/b8/Jan_2020_339,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_339,/mnt/d/repos/toushka/patches/mask/Jan_2020_339,/mnt/d/repos/toushka/patches/dem/DEM_339
Jan_2020_340,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_340,/mnt/d/repos/toushka/patches/b8/Jan_2020_340,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_340,/mnt/d/repos/toushka/patches/mask/Jan_2020_340,/mnt/d/repos/toushka/patches/dem/DEM_340
Jan_2020_341,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_341,/mnt/d/repos/toushka/patches/b8/Jan_2020_341,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_341,/mnt/d/repos/toushka/patches/mask/Jan_2020_341,/mnt/d/repos/toushka/patches/dem/DEM_341
Jan_2020_342,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_342,/mnt/d/repos/toushka/patches/b8/Jan_2020_342,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_342,/mnt/d/repos/toushka/patches/mask/Jan_2020_342,/mnt/d/repos/toushka/patches/dem/DEM_342
Jan_2020_343,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_343,/mnt/d/repos/toushka/patches/b8/Jan_2020_343,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_343,/mnt/d/repos/toushka/patches/mask/Jan_2020_343,/mnt/d/repos/toushka/patches/dem/DEM_343
Jan_2020_344,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_344,/mnt/d/repos/toushka/patches/b8/Jan_2020_344,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_344,/mnt/d/repos/toushka/patches/mask/Jan_2020_344,/mnt/d/repos/toushka/patches/dem/DEM_344
Jan_2020_345,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_345,/mnt/d/repos/toushka/patches/b8/Jan_2020_345,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_345,/mnt/d/repos/toushka/patches/mask/Jan_2020_345,/mnt/d/repos/toushka/patches/dem/DEM_345
Jan_2020_346,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_346,/mnt/d/repos/toushka/patches/b8/Jan_2020_346,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_346,/mnt/d/repos/toushka/patches/mask/Jan_2020_346,/mnt/d/repos/toushka/patches/dem/DEM_346
Jan_2020_347,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_347,/mnt/d/repos/toushka/patches/b8/Jan_2020_347,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_347,/mnt/d/repos/toushka/patches/mask/Jan_2020_347,/mnt/d/repos/toushka/patches/dem/DEM_347
Jan_2020_348,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_348,/mnt/d/repos/toushka/patches/b8/Jan_2020_348,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_348,/mnt/d/repos/toushka/patches/mask/Jan_2020_348,/mnt/d/repos/toushka/patches/dem/DEM_348
Jan_2020_349,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_349,/mnt/d/repos/toushka/patches/b8/Jan_2020_349,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_349,/mnt/d/repos/toushka/patches/mask/Jan_2020_349,/mnt/d/repos/toushka/patches/dem/DEM_349
Jan_2020_350,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_350,/mnt/d/repos/toushka/patches/b8/Jan_2020_350,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_350,/mnt/d/repos/toushka/patches/mask/Jan_2020_350,/mnt/d/repos/toushka/patches/dem/DEM_350
Jan_2020_351,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_351,/mnt/d/repos/toushka/patches/b8/Jan_2020_351,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_351,/mnt/d/repos/toushka/patches/mask/Jan_2020_351,/mnt/d/repos/toushka/patches/dem/DEM_351
Jan_2020_352,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_352,/mnt/d/repos/toushka/patches/b8/Jan_2020_352,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_352,/mnt/d/repos/toushka/patches/mask/Jan_2020_352,/mnt/d/repos/toushka/patches/dem/DEM_352
Jan_2020_353,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_353,/mnt/d/repos/toushka/patches/b8/Jan_2020_353,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_353,/mnt/d/repos/toushka/patches/mask/Jan_2020_353,/mnt/d/repos/toushka/patches/dem/DEM_353
Jan_2020_354,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_354,/mnt/d/repos/toushka/patches/b8/Jan_2020_354,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_354,/mnt/d/repos/toushka/patches/mask/Jan_2020_354,/mnt/d/repos/toushka/patches/dem/DEM_354
Jan_2020_355,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_355,/mnt/d/repos/toushka/patches/b8/Jan_2020_355,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_355,/mnt/d/repos/toushka/patches/mask/Jan_2020_355,/mnt/d/repos/toushka/patches/dem/DEM_355
Jan_2020_356,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_356,/mnt/d/repos/toushka/patches/b8/Jan_2020_356,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_356,/mnt/d/repos/toushka/patches/mask/Jan_2020_356,/mnt/d/repos/toushka/patches/dem/DEM_356
Jan_2020_357,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_357,/mnt/d/repos/toushka/patches/b8/Jan_2020_357,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_357,/mnt/d/repos/toushka/patches/mask/Jan_2020_357,/mnt/d/repos/toushka/patches/dem/DEM_357
Jan_2020_358,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_358,/mnt/d/repos/toushka/patches/b8/Jan_2020_358,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_358,/mnt/d/repos/toushka/patches/mask/Jan_2020_358,/mnt/d/repos/toushka/patches/dem/DEM_358
Jan_2020_359,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_359,/mnt/d/repos/toushka/patches/b8/Jan_2020_359,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_359,/mnt/d/repos/toushka/patches/mask/Jan_2020_359,/mnt/d/repos/toushka/patches/dem/DEM_359
Jan_2020_360,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_360,/mnt/d/repos/toushka/patches/b8/Jan_2020_360,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_360,/mnt/d/repos/toushka/patches/mask/Jan_2020_360,/mnt/d/repos/toushka/patches/dem/DEM_360
Jan_2020_361,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_361,/mnt/d/repos/toushka/patches/b8/Jan_2020_361,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_361,/mnt/d/repos/toushka/patches/mask/Jan_2020_361,/mnt/d/repos/toushka/patches/dem/DEM_361
Jan_2020_362,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_362,/mnt/d/repos/toushka/patches/b8/Jan_2020_362,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_362,/mnt/d/repos/toushka/patches/mask/Jan_2020_362,/mnt/d/repos/toushka/patches/dem/DEM_362
Jan_2020_363,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_363,/mnt/d/repos/toushka/patches/b8/Jan_2020_363,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_363,/mnt/d/repos/toushka/patches/mask/Jan_2020_363,/mnt/d/repos/toushka/patches/dem/DEM_363
Jan_2020_364,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_364,/mnt/d/repos/toushka/patches/b8/Jan_2020_364,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_364,/mnt/d/repos/toushka/patches/mask/Jan_2020_364,/mnt/d/repos/toushka/patches/dem/DEM_364
Jan_2020_365,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_365,/mnt/d/repos/toushka/patches/b8/Jan_2020_365,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_365,/mnt/d/repos/toushka/patches/mask/Jan_2020_365,/mnt/d/repos/toushka/patches/dem/DEM_365
Jan_2020_366,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_366,/mnt/d/repos/toushka/patches/b8/Jan_2020_366,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_366,/mnt/d/repos/toushka/patches/mask/Jan_2020_366,/mnt/d/repos/toushka/patches/dem/DEM_366
Jan_2020_367,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_367,/mnt/d/repos/toushka/patches/b8/Jan_2020_367,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_367,/mnt/d/repos/toushka/patches/mask/Jan_2020_367,/mnt/d/repos/toushka/patches/dem/DEM_367
Jan_2020_368,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_368,/mnt/d/repos/toushka/patches/b8/Jan_2020_368,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_368,/mnt/d/repos/toushka/patches/mask/Jan_2020_368,/mnt/d/repos/toushka/patches/dem/DEM_368
Jan_2020_369,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_369,/mnt/d/repos/toushka/patches/b8/Jan_2020_369,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_369,/mnt/d/repos/toushka/patches/mask/Jan_2020_369,/mnt/d/repos/toushka/patches/dem/DEM_369
Jan_2020_370,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_370,/mnt/d/repos/toushka/patches/b8/Jan_2020_370,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_370,/mnt/d/repos/toushka/patches/mask/Jan_2020_370,/mnt/d/repos/toushka/patches/dem/DEM_370
Jan_2020_371,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_371,/mnt/d/repos/toushka/patches/b8/Jan_2020_371,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_371,/mnt/d/repos/toushka/patches/mask/Jan_2020_371,/mnt/d/repos/toushka/patches/dem/DEM_371
Jan_2020_372,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_372,/mnt/d/repos/toushka/patches/b8/Jan_2020_372,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_372,/mnt/d/repos/toushka/patches/mask/Jan_2020_372,/mnt/d/repos/toushka/patches/dem/DEM_372
Jan_2020_373,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_373,/mnt/d/repos/toushka/patches/b8/Jan_2020_373,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_373,/mnt/d/repos/toushka/patches/mask/Jan_2020_373,/mnt/d/repos/toushka/patches/dem/DEM_373
Jan_2020_374,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_374,/mnt/d/repos/toushka/patches/b8/Jan_2020_374,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_374,/mnt/d/repos/toushka/patches/mask/Jan_2020_374,/mnt/d/repos/toushka/patches/dem/DEM_374
Jan_2020_375,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_375,/mnt/d/repos/toushka/patches/b8/Jan_2020_375,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_375,/mnt/d/repos/toushka/patches/mask/Jan_2020_375,/mnt/d/repos/toushka/patches/dem/DEM_375
Jan_2020_376,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_376,/mnt/d/repos/toushka/patches/b8/Jan_2020_376,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_376,/mnt/d/repos/toushka/patches/mask/Jan_2020_376,/mnt/d/repos/toushka/patches/dem/DEM_376
Jan_2020_377,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_377,/mnt/d/repos/toushka/patches/b8/Jan_2020_377,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_377,/mnt/d/repos/toushka/patches/mask/Jan_2020_377,/mnt/d/repos/toushka/patches/dem/DEM_377
Jan_2020_378,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_378,/mnt/d/repos/toushka/patches/b8/Jan_2020_378,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_378,/mnt/d/repos/toushka/patches/mask/Jan_2020_378,/mnt/d/repos/toushka/patches/dem/DEM_378
Jan_2020_379,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_379,/mnt/d/repos/toushka/patches/b8/Jan_2020_379,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_379,/mnt/d/repos/toushka/patches/mask/Jan_2020_379,/mnt/d/repos/toushka/patches/dem/DEM_379
Jan_2020_380,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_380,/mnt/d/repos/toushka/patches/b8/Jan_2020_380,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_380,/mnt/d/repos/toushka/patches/mask/Jan_2020_380,/mnt/d/repos/toushka/patches/dem/DEM_380
Jan_2020_381,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_381,/mnt/d/repos/toushka/patches/b8/Jan_2020_381,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_381,/mnt/d/repos/toushka/patches/mask/Jan_2020_381,/mnt/d/repos/toushka/patches/dem/DEM_381
Jan_2020_382,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_382,/mnt/d/repos/toushka/patches/b8/Jan_2020_382,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_382,/mnt/d/repos/toushka/patches/mask/Jan_2020_382,/mnt/d/repos/toushka/patches/dem/DEM_382
Jan_2020_383,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_383,/mnt/d/repos/toushka/patches/b8/Jan_2020_383,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_383,/mnt/d/repos/toushka/patches/mask/Jan_2020_383,/mnt/d/repos/toushka/patches/dem/DEM_383
Jan_2020_384,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_384,/mnt/d/repos/toushka/patches/b8/Jan_2020_384,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_384,/mnt/d/repos/toushka/patches/mask/Jan_2020_384,/mnt/d/repos/toushka/patches/dem/DEM_384
Jan_2020_385,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_385,/mnt/d/repos/toushka/patches/b8/Jan_2020_385,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_385,/mnt/d/repos/toushka/patches/mask/Jan_2020_385,/mnt/d/repos/toushka/patches/dem/DEM_385
Jan_2020_386,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_386,/mnt/d/repos/toushka/patches/b8/Jan_2020_386,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_386,/mnt/d/repos/toushka/patches/mask/Jan_2020_386,/mnt/d/repos/toushka/patches/dem/DEM_386
Jan_2020_387,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_387,/mnt/d/repos/toushka/patches/b8/Jan_2020_387,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_387,/mnt/d/repos/toushka/patches/mask/Jan_2020_387,/mnt/d/repos/toushka/patches/dem/DEM_387
Jan_2020_388,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_388,/mnt/d/repos/toushka/patches/b8/Jan_2020_388,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_388,/mnt/d/repos/toushka/patches/mask/Jan_2020_388,/mnt/d/repos/toushka/patches/dem/DEM_388
Jan_2020_389,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_389,/mnt/d/repos/toushka/patches/b8/Jan_2020_389,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_389,/mnt/d/repos/toushka/patches/mask/Jan_2020_389,/mnt/d/repos/toushka/patches/dem/DEM_389
Jan_2020_390,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_390,/mnt/d/repos/toushka/patches/b8/Jan_2020_390,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_390,/mnt/d/repos/toushka/patches/mask/Jan_2020_390,/mnt/d/repos/toushka/patches/dem/DEM_390
Jan_2020_391,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_391,/mnt/d/repos/toushka/patches/b8/Jan_2020_391,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_391,/mnt/d/repos/toushka/patches/mask/Jan_2020_391,/mnt/d/repos/toushka/patches/dem/DEM_391
Jan_2020_392,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_392,/mnt/d/repos/toushka/patches/b8/Jan_2020_392,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_392,/mnt/d/repos/toushka/patches/mask/Jan_2020_392,/mnt/d/repos/toushka/patches/dem/DEM_392
Jan_2020_393,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_393,/mnt/d/repos/toushka/patches/b8/Jan_2020_393,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_393,/mnt/d/repos/toushka/patches/mask/Jan_2020_393,/mnt/d/repos/toushka/patches/dem/DEM_393
Jan_2020_394,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_394,/mnt/d/repos/toushka/patches/b8/Jan_2020_394,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_394,/mnt/d/repos/toushka/patches/mask/Jan_2020_394,/mnt/d/repos/toushka/patches/dem/DEM_394
Jan_2020_395,Jan-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Jan_2020_395,/mnt/d/repos/toushka/patches/b8/Jan_2020_395,/mnt/d/repos/toushka/patches/sentinel_2/Jan_2020_395,/mnt/d/repos/toushka/patches/mask/Jan_2020_395,/mnt/d/repos/toushka/patches/dem/DEM_395
